date,variant_00,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19
2023-05-11,-0.009738,0.001212,0.01271,-0.009977,0.006373,-0.003719,-0.000364,0.014306,-0.010413,0.020354,0.001496,-0.011837,-0.00218,0.014179,0.003544,-0.005063,-0.000387,-0.002178,0.006664,0.009277
2023-05-12,0.00038,-0.009929,-0.010333,-0.00488,0.007809,-0.010636,0.0224,-0.000323,0.011092,0.0094,0.007031,-0.007931,0.007305,0.012746,-0.013717,-0.003556,0.010142,-0.014304,-0.003471,-0.000148
2023-05-15,-0.002471,-0.001345,-0.011932,-0.003756,0.010173,-0.015013,-0.001165,0.004159,-0.003086,-0.009588,-0.007024,-0.00491,-0.002304,0.008629,0.004172,-0.000675,0.009645,-0.001936,0.012793,0.014128
2023-05-16,0.007212,0.024359,-0.002147,-0.009185,0.00859,0.010209,0.014864,-0.003425,0.000767,0.010556,0.000441,0.009599,-0.004353,-0.011777,-0.006975,-0.011927,-0.00362,0.003978,-0.014979,0.011216
2023-05-17,-0.008022,-0.011753,-0.004135,0.005971,0.001451,-0.014515,-0.004979,0.012593,-0.000753,0.017622,0.011189,0.004774,0.009196,0.005806,0.002201,-0.006265,-0.002633,0.004736,-0.02032,-0.002425
2023-05-18,-0.002297,0.002315,0.000656,0.007808,0.005934,-0.000122,-0.001288,0.009369,0.004615,0.000801,-0.003163,-0.002318,0.000771,-0.003626,-0.007338,-0.001619,0.006684,-0.0144,0.012268,-0.008885
2023-05-19,-0.011948,-0.003289,-0.001716,-7.9e-05,-0.012769,-0.013934,0.016456,-0.006369,-0.009932,-0.005816,-0.000174,0.014925,-0.013381,-0.002349,-0.026556,0.001761,0.00315,-0.013234,0.007609,-0.001263
2023-05-22,-0.001878,0.011353,0.007741,0.002403,0.011323,0.005088,0.002086,0.010148,-0.007954,0.014147,0.002961,-0.025981,-0.000137,-0.007859,-0.002198,0.014148,0.002588,0.02408,-0.0062,-0.000262
2023-05-23,0.003228,0.010676,0.00129,0.008551,-0.010685,0.005181,0.021373,0.00779,0.00132,-7.4e-05,0.013578,0.00083,0.007414,-0.00223,4.6e-05,-0.00187,-0.004229,0.00131,0.011229,-0.006988
2023-05-24,0.004832,0.007191,0.017925,-0.003094,-0.024667,-0.009995,0.013112,-0.005382,-0.003113,-0.017314,0.006215,-0.001547,-0.015375,0.00966,-0.005034,-0.009565,-0.002563,0.00554,-0.002575,-0.015229
2023-05-25,-0.005404,0.015912,-0.0025,-0.007885,0.020386,-0.000721,0.004449,-0.003046,0.008721,0.000492,-0.008951,0.011036,0.004279,0.000661,0.001435,-0.002165,-0.000465,-0.002173,-0.004746,-0.019511
2023-05-26,0.009013,-0.013678,-0.001553,0.015035,0.001373,-0.013041,0.001151,0.001413,-0.0101,0.013655,-0.001554,0.008677,0.004432,0.009072,0.009666,0.023957,0.005075,-0.018009,0.00623,-0.006405
2023-05-29,-0.009206,-0.036207,-0.001376,0.006184,0.005563,-0.009434,-0.004035,0.002257,-0.005351,0.022768,-0.004173,0.006181,0.002814,0.008507,-0.00569,-0.008184,0.003893,-0.003343,0.009309,0.00423
2023-05-30,-0.002486,0.005177,-0.01052,0.003533,0.003503,-0.005269,-0.003847,0.02208,0.006899,0.000293,-0.000316,0.010415,-0.01047,0.010705,0.004251,0.003553,0.012186,-0.009392,-0.024409,-0.001324
2023-05-31,-0.02176,-0.003545,-0.000929,-0.006162,0.001368,-0.00604,0.001578,0.006355,0.001661,0.004033,-0.010746,0.01265,0.002244,-0.005228,-0.004057,-0.002892,-0.015873,0.003942,0.008165,0.012141
2023-06-01,0.006855,0.006345,-0.009613,0.001182,0.017144,-0.002145,-0.005978,-0.004844,-0.006196,0.027234,0.012263,-0.004831,-0.005746,-0.001566,0.012638,0.004291,0.001531,-0.002128,-0.003794,-0.01667
2023-06-02,0.002457,-0.003277,0.007827,-0.003954,-0.011279,-0.021527,-0.016616,0.000317,-0.021057,-0.008561,0.005109,-0.010708,-0.01167,-0.005515,0.004103,-0.000836,-0.005937,0.005837,0.004912,-0.002636
2023-06-05,0.010872,-0.000855,0.003554,-0.01219,0.015742,0.005151,-0.000771,0.008168,-0.00527,0.000484,0.005552,0.00929,0.01508,0.008963,-0.011333,-0.014717,-0.014529,-0.005107,-0.0114,0.010702
2023-06-06,-0.011617,0.015986,-0.007784,0.001209,-0.016252,0.011784,0.000237,0.006226,0.02189,0.009714,0.007556,0.002842,0.013584,0.001711,0.0043,-0.001572,-0.015777,-0.017705,-0.004941,-0.00037
2023-06-07,-0.008524,-0.008738,-0.010504,0.011983,-0.001471,-0.012436,-0.012727,0.000535,-0.006511,-0.008382,-0.016711,-0.000879,-0.020745,0.011723,-0.003475,-0.006203,0.006435,-0.002487,-0.013193,0.002093
2023-06-08,-0.002617,-0.000122,-0.01194,0.000845,-0.000241,-0.000213,-0.001272,-0.000444,0.006956,0.002339,0.00924,-0.018362,0.004645,0.003742,0.006753,-0.011034,-0.01098,-0.008816,-0.013727,-0.004245
2023-06-09,0.015948,-0.007963,0.004712,0.005463,-0.005248,-0.00173,-0.007644,-0.003389,0.02728,0.017456,-0.014729,0.00069,-0.023996,0.002038,-0.009734,0.005129,-0.002031,0.010843,-0.008775,-0.007201
2023-06-12,0.012434,0.014563,-0.000146,0.007099,-0.007448,-0.007365,-0.006397,0.025625,0.000338,-0.004519,-0.017675,0.01941,0.002752,0.005922,-0.016718,0.010623,-0.002256,-0.00607,0.006635,0.015174
2023-06-13,0.006946,-0.002077,0.008147,-0.007843,-0.001321,-0.013146,0.017355,-0.003711,-0.013658,0.003684,0.01153,-0.00973,-0.003639,-0.002916,0.013162,-0.00537,0.025092,0.006421,0.01099,-0.009668
2023-06-14,0.002801,-0.009824,0.000897,-0.011642,0.007871,-0.009286,0.012003,-0.010883,0.0015,0.007794,-0.002647,0.001921,0.012276,-0.001802,0.008321,-0.020745,0.005622,0.013301,-0.004438,-0.014513
2023-06-15,0.020907,-0.014315,-0.014808,-0.000451,0.004817,0.014342,-0.001596,0.002962,0.006894,0.006338,0.006305,0.001615,0.003236,0.004231,-0.010022,-0.000647,0.0086,-0.0137,-0.013142,-0.001161
2023-06-16,-0.004617,0.011249,0.000151,-0.001913,-0.011962,-0.018034,-0.011071,0.001838,0.013923,0.014437,-0.009102,-0.004431,0.002878,-0.003286,0.011682,0.007382,-0.003476,0.014109,-0.010963,0.002812
2023-06-19,-0.023435,0.006047,-0.019013,0.003604,-0.019115,0.012738,7.7e-05,-0.010982,0.005252,-0.007948,-0.024554,0.001647,0.010459,-0.001834,0.013726,0.006745,0.009819,0.006151,0.007542,-0.006135
2023-06-20,0.000159,0.007758,-0.00202,0.000239,-0.01115,0.008684,0.012548,-0.014032,-0.010622,0.020915,-0.009883,0.010383,0.006143,0.021762,0.001603,-0.001729,-0.011218,0.00135,0.011699,-0.001064
2023-06-21,0.010468,0.007315,0.011409,-0.018137,-0.017879,0.012393,-0.010097,0.002072,-0.004277,-0.001701,0.010887,0.007038,0.002834,0.008628,-0.012327,-0.017035,0.003582,0.009871,-0.015293,-0.000826
2023-06-22,0.015278,0.010223,0.007049,0.007331,-0.01304,0.000343,0.005168,0.001759,-0.010849,-0.013595,0.006711,0.008728,0.000102,0.010798,-0.011376,0.011984,0.01111,0.022206,-0.003831,0.002658
2023-06-23,0.007422,-0.009541,-0.009644,0.000776,0.010286,-0.018525,-0.009482,-0.000418,-0.0213,-0.010174,-0.000434,-0.002161,0.001134,-0.000699,0.016446,-0.006571,0.000631,0.010475,0.005112,-0.005468
2023-06-26,0.002149,0.013225,0.00728,0.00828,-0.007251,0.005229,0.001601,0.016131,-0.001656,0.002941,-0.018874,0.002871,0.006453,-0.002913,-0.011507,-0.001147,-0.005471,0.010578,-0.01056,-0.001461
2023-06-27,0.009944,-0.001725,-0.008889,-0.005468,-0.003664,-0.000982,-0.003057,0.013074,0.016763,-0.013822,0.005049,0.014915,-0.005481,0.012275,-0.007142,0.00358,-0.005497,0.000804,-0.005878,0.010025
2023-06-28,0.000459,0.006328,0.018337,0.00842,-0.013625,-0.005639,0.015235,0.003885,-0.000529,-0.004387,0.008905,-0.001107,-0.002325,-0.005824,-0.001752,-0.020722,0.018488,-0.015302,-0.00873,-0.016607
2023-06-29,0.001417,-0.000364,0.0057,-0.008496,0.013388,-0.00519,-0.012896,0.007189,0.005656,0.010688,0.008327,-0.00454,0.007363,-0.010787,-0.013984,0.018198,-0.015605,0.022479,0.006053,-0.005125
2023-06-30,-0.01796,0.000822,-0.006739,-0.013687,0.000804,-0.009701,-0.017234,-0.014485,-0.004853,0.00022,-0.013093,-0.015916,0.005928,0.014013,-0.008937,0.01183,-0.009379,0.019436,-0.003465,0.009153
2023-07-03,-0.008277,0.005721,0.002681,-0.005649,0.001146,-0.011342,6.4e-05,0.008687,-0.011143,0.012637,-0.018808,0.003901,0.004609,0.010723,0.01639,0.002008,-0.00171,-0.000145,0.015194,-0.01339
2023-07-04,-0.005221,-0.006022,0.001722,-0.010492,-0.004315,0.00231,0.008969,-0.004318,0.016324,-0.005702,0.017317,0.011565,-0.001298,0.003522,0.002185,0.017322,-0.010329,0.012795,-0.005198,-0.01508
2023-07-05,-0.016231,0.005944,0.00252,0.009135,0.021142,-0.002658,-0.003577,-0.014319,0.012574,0.002519,-0.036352,0.001059,0.005326,-0.004252,0.015196,-0.003587,-0.008319,-0.021467,-0.010768,0.00606
2023-07-06,-0.006796,-0.008691,-0.010677,0.01256,-0.00405,0.00229,0.010636,-0.003828,0.010181,-0.005612,-0.004185,-0.002691,0.008077,0.011863,-0.010321,-0.006219,0.011238,-0.0005,-0.007997,0.011459
2023-07-07,-0.004458,0.006949,0.002822,-0.011826,-0.008259,-0.008525,0.005337,0.002119,-0.00644,-0.009792,-0.004421,0.001946,0.013116,-0.013617,-0.00832,0.001831,-0.000333,-0.012568,0.016067,0.011194
2023-07-10,-0.006482,0.004181,0.001201,-0.002047,0.00353,0.017663,-8.7e-05,0.01164,0.008294,-0.007384,0.015948,0.013961,0.003504,-0.003472,-0.010171,0.00118,-0.000483,0.013423,-0.0089,0.004127
2023-07-11,-0.00528,-0.006173,-0.005379,0.006377,0.002639,-0.004563,0.001768,-0.007392,-0.004853,0.001595,-0.007101,-0.01043,0.013135,0.001563,-0.000162,-0.000642,-0.004523,-0.003109,0.021346,0.005476
2023-07-12,-0.007036,0.016602,-0.006489,0.011361,-0.004345,0.002926,0.00037,0.001569,0.000112,-0.003802,0.001971,0.01469,-0.003683,-0.011775,-0.01472,-0.010717,-0.018098,-0.020812,0.004929,0.00566
2023-07-13,0.0028,-0.01359,-0.000697,0.001374,0.001308,0.009851,0.005015,0.001486,0.010776,0.006306,0.006183,0.004418,-0.003527,0.016251,0.000872,-0.012749,0.002522,0.003234,0.020467,-0.003829
2023-07-14,0.00346,0.008007,0.004863,0.007675,0.002737,0.007708,-0.019239,0.014565,0.000951,-0.006488,0.010749,0.000678,-0.011481,0.001127,0.005745,-0.012646,-0.01277,0.003182,-0.007774,0.00247
2023-07-17,-0.009995,-0.006074,-0.008123,0.003234,-0.001456,-0.00713,0.01847,0.002073,-0.006588,-0.005518,-0.008736,0.011116,-0.011791,-0.00265,0.010847,-0.009105,-0.011202,0.002878,0.010638,-0.009446
2023-07-18,-0.004963,0.005116,-0.000358,-0.001922,-0.005187,0.003698,-0.017979,0.023243,-0.008752,0.009289,-0.008439,0.005778,-0.00806,0.01153,0.010102,-0.004158,0.005317,-0.006879,0.006221,0.008407
2023-07-19,-0.010804,-0.014787,0.005361,-0.013284,-0.012363,-0.007937,-0.00646,0.004289,0.009652,0.004285,-0.002081,0.000682,-0.002644,0.000554,-0.003135,0.011498,-0.010451,0.012665,0.009807,-0.020749
2023-07-20,0.013943,0.001543,0.00568,-0.008136,0.010618,0.021044,0.007864,0.018319,-0.004093,-0.00118,-0.020145,0.0034,-0.009429,-0.010406,-0.00032,-0.00108,-0.017333,-0.006425,-0.003565,0.019671
2023-07-21,0.00945,-0.000476,0.006284,-0.008789,-0.002011,-0.003366,0.012458,-0.006262,-0.013787,0.008762,-0.00086,0.008154,-0.005618,-0.009611,-0.003997,0.01349,0.009922,-0.013499,0.011587,0.008288
2023-07-24,0.003057,0.004466,-0.000286,0.008857,-0.001181,-0.003377,0.005088,-0.000493,-0.017547,-0.011899,-0.002248,0.021727,0.002167,0.005932,-0.009283,0.011446,0.009096,0.000345,-0.01405,-0.021944
2023-07-25,-0.003023,-0.002655,-0.004021,-0.014633,0.013109,0.026157,-0.005849,-0.004219,-0.012421,-0.01244,-0.018524,-0.002537,0.00415,-0.002276,-0.007033,-0.005771,0.003077,0.000344,0.003298,-0.003594
2023-07-26,-0.004314,0.003747,-0.001053,-0.000644,-0.014117,0.008359,-0.007971,0.019366,-0.005489,-0.006176,-0.005635,0.007201,-0.003225,-0.007364,0.00241,0.00797,0.012429,0.01305,-0.001109,-0.007022
2023-07-27,0.010162,-0.003085,-0.009463,-0.005911,-0.001115,0.009393,0.015742,-0.00106,0.005577,0.014828,-0.012565,-0.009073,0.001831,-0.006959,0.003942,-0.008044,-0.002926,0.002837,0.014445,-0.000734
2023-07-28,0.005532,-0.002942,0.014729,-0.00545,0.004938,0.0055,-0.006941,-0.009239,-0.000635,0.005549,0.017812,-0.008286,0.001115,0.002366,-0.005525,-0.001509,-0.007808,-0.00141,0.003138,0.010176
2023-07-31,-0.000705,-0.001584,0.012222,-0.013971,-0.015316,0.00146,-0.006464,0.009461,0.002978,-0.00095,0.017467,0.014576,-0.018534,0.006786,0.011115,-0.005817,-0.004261,-0.00245,-0.002676,0.019345
2023-08-01,0.01091,-0.009956,-0.004325,0.003798,0.011186,-0.005725,-0.003513,2.2e-05,-0.010953,0.010648,0.007052,0.003349,0.003438,0.003532,0.000325,0.007237,-0.014857,-0.000869,0.01158,0.004068
2023-08-02,0.007186,-0.013064,-0.000866,-0.002915,-0.005626,-0.013635,-0.004205,-0.00157,0.012595,-0.009762,0.000551,-0.000773,0.004171,0.002214,-0.001975,-0.014325,-0.0045,0.008321,0.006794,0.00211
2023-08-03,-0.009107,0.023202,0.011777,-0.016027,0.00727,0.014029,0.000937,0.010144,0.005422,0.00482,0.017419,-0.002624,-0.004033,0.00527,0.003499,-0.000581,0.014622,-0.002137,0.0124,0.006003
2023-08-04,0.003869,-0.002097,-0.007022,-0.006221,0.013054,-0.001587,-0.001478,-0.011114,-0.007437,-0.002375,-0.00903,0.009129,-0.012054,0.010192,-0.007552,-0.018001,0.000501,-0.002492,0.00553,-0.008834
2023-08-07,0.002928,0.011364,0.010895,0.00632,0.01542,-0.02042,-0.009934,-0.003709,-0.008568,0.012882,0.009833,-0.003848,0.002171,-0.003849,0.017374,-0.014915,-0.000641,0.00544,-0.006538,0.000445
2023-08-08,0.016176,-0.010914,-0.007871,-0.010611,-0.003467,0.019678,0.004755,-0.011498,-0.009074,0.016144,0.00368,0.002549,-0.00263,-0.004592,0.007674,-0.002176,0.001734,0.003881,-0.000449,0.012996
2023-08-09,0.01088,0.01632,0.033774,-0.008452,0.002565,-0.005871,-0.014026,-0.008803,-0.001208,-0.003659,-0.001388,0.003531,-0.003277,0.003554,-0.00051,0.010429,0.005548,-0.00625,0.001616,0.002268
2023-08-10,0.015845,-0.008261,0.010402,0.01051,-0.000757,-0.001721,-0.004196,-0.014397,0.007832,-0.024245,-0.004594,-0.009953,-0.003384,8.5e-05,0.001524,0.003838,0.004051,-0.00385,-0.006552,0.004245
2023-08-11,0.017087,-0.000957,-0.015688,-0.025033,-0.01531,0.014662,0.01294,-0.010885,-0.008366,-0.011285,0.001398,0.005555,0.011274,0.014441,0.013879,0.008427,0.015581,-0.00257,-0.008716,-0.004001
2023-08-14,-0.001952,0.007878,-0.005879,0.010691,-0.015611,-0.002906,-0.000476,0.017301,-0.004115,0.005459,0.010033,0.003048,-0.009411,-0.015856,0.003934,0.013624,0.005988,0.008525,-0.004532,-0.002488
2023-08-15,0.00193,-0.001335,-0.013227,0.00872,-0.000369,-0.00635,-0.006167,0.002901,-0.013058,0.002239,-0.000921,-0.018866,0.014106,-0.00845,0.006077,-0.002822,-0.004503,0.005785,-0.007514,0.006751
2023-08-16,0.010016,-0.013182,-0.001226,0.005395,-0.017943,-0.007825,0.003654,-0.0151,0.004356,-0.003505,0.011174,-0.004229,-0.002961,-0.006278,0.001004,-0.019367,-0.000758,-0.02201,-0.017938,0.003877
2023-08-17,-0.002685,-0.006004,-0.000902,-0.006607,-0.007578,-0.016936,0.00681,0.00595,0.009332,-0.003569,-0.003978,0.00309,-0.002046,0.020871,0.008078,0.020974,0.004071,-0.001174,0.005521,-0.003428
2023-08-18,0.006998,0.000758,0.006665,0.019669,-0.001273,0.004414,0.01029,0.009794,-0.021082,0.002077,-0.007525,0.00416,0.000994,0.014554,0.00417,0.000636,-0.002459,0.007802,-0.001407,0.019586
2023-08-21,0.003301,0.015193,0.004669,-0.010057,0.01235,-0.004708,-0.000904,-0.002974,0.009014,0.016849,-0.013735,0.010448,0.001054,0.011409,0.003691,-0.004013,-0.000158,-0.005261,-0.008213,-0.011177
2023-08-22,0.010961,0.001169,-0.001287,0.002127,-0.020687,-0.004971,0.009618,0.018701,-0.000409,-0.009514,-0.018902,0.00787,0.005112,-0.011821,0.009413,-0.008422,0.000827,0.017501,0.001193,-0.00147
2023-08-23,0.034928,-0.001142,-0.005455,0.001968,-0.000325,-0.014595,0.007911,-0.00414,-0.001057,0.002365,0.000664,0.012488,-0.016656,0.024408,-0.002471,0.013206,0.009684,0.017111,0.018398,-0.009538
2023-08-24,0.011355,-0.015971,-0.006568,-0.00142,-0.002554,-0.005736,-0.007762,-0.015013,-0.008793,-0.006144,0.008638,-0.004237,0.014511,0.018291,0.005174,-0.006391,0.008444,-0.008656,0.01398,0.006614
2023-08-25,0.011715,0.018183,0.005847,0.003101,0.005121,0.005849,-0.011352,0.011408,0.002399,0.001494,-0.001787,-0.017869,-0.006756,0.008454,-0.011808,0.005325,-0.009082,-0.00821,0.01644,-0.002101
2023-08-28,-0.019382,0.011085,0.015924,0.017892,0.009518,-0.003731,0.014816,0.009807,-0.005304,0.018429,0.015623,0.016211,-0.00965,-0.009299,0.002085,-0.008153,0.020355,0.016257,-0.016208,0.010994
2023-08-29,-0.011447,0.003383,0.006056,-0.004476,-0.001649,-0.010535,-0.013874,-0.00146,-0.007696,0.001856,-0.007653,0.003481,0.007106,0.010577,0.012948,-0.024931,-0.012044,0.022078,0.01606,-0.003766
2023-08-30,0.015689,0.003955,-0.00751,-0.007722,-0.00593,0.010755,-0.000473,0.001403,0.001363,0.001081,0.006458,0.009803,0.001906,-0.00138,-0.001601,-0.005935,0.00704,-0.0078,-0.010636,0.004833
2023-08-31,0.006161,-0.001383,-0.01179,0.018507,-0.00326,0.006836,0.005757,-0.013742,0.001732,-0.000153,-8.3e-05,0.005892,0.007253,0.009231,0.005637,0.006419,-0.002969,0.009607,-0.005632,-0.004072
2023-09-01,-0.007966,-0.00648,-0.010164,-0.00756,0.008961,0.010542,-0.000382,-0.034383,0.003073,0.003151,0.003969,-0.003957,-0.001104,0.000921,-0.001083,-0.009147,0.006567,0.003246,-0.006541,0.01953
2023-09-04,0.017791,0.004648,0.009453,-0.006189,-0.003034,-0.008686,0.010978,0.01205,0.008964,-0.023602,0.005522,0.008448,0.00305,0.002893,0.012649,0.000683,-0.011273,0.008961,0.000481,-0.017629
2023-09-05,0.015652,-0.000647,0.010744,-0.020391,0.010869,-0.015203,0.004651,-0.001952,-0.006757,-0.009596,0.018569,0.008493,0.005641,0.008712,0.009503,0.003186,-0.001337,0.004861,-0.004249,0.001827
2023-09-06,0.003537,0.004234,0.018169,0.01094,0.010065,-0.006326,0.007225,-0.003142,-0.004402,-0.002785,0.008072,-0.009876,-0.000822,0.009511,-0.002825,0.005528,-0.012429,-0.010622,-0.005451,-0.006549
2023-09-07,-0.001544,-0.001199,-0.002474,-0.020519,0.000822,-0.008023,0.019946,-0.012541,-0.011076,-0.010477,-0.002583,0.001443,0.018147,0.022287,0.003118,0.001578,-0.011035,-0.00896,0.000842,-0.004007
2023-09-08,-0.010089,0.001999,0.005387,0.008241,0.01119,-0.009795,0.003798,3.1e-05,-0.002929,-0.00947,-0.006308,0.015693,-0.005797,0.013522,-0.000976,-0.005578,0.004607,-0.01364,-0.002393,-0.000682
2023-09-11,0.004672,-0.001726,-0.001124,-0.013582,0.000202,-0.00391,0.000204,-0.011736,-0.004059,-0.005332,4.5e-05,0.000725,-0.001694,-0.013716,0.003228,0.005527,-0.010318,-0.005996,0.008359,-0.00068
2023-09-12,0.017788,0.002697,-0.002005,0.007967,-0.002584,-0.002749,-0.015784,0.005715,-0.000898,0.00334,0.007974,0.021851,0.014177,-3.1e-05,-0.003563,0.002786,-0.009584,0.001918,0.003822,0.002552
2023-09-13,0.007982,0.003866,0.014235,0.01963,0.000733,-0.014279,-0.005704,-0.005455,-0.008893,0.005116,-0.00657,-0.004758,0.003539,0.002335,0.000314,0.002185,-0.00696,0.007998,-0.007739,0.00515
2023-09-14,-0.014501,-0.000364,0.010002,0.009776,-0.008888,0.000624,0.006785,-0.004396,-0.010138,-0.010481,0.006223,0.015432,0.01551,0.003525,0.002141,-0.010132,-0.010025,0.006115,0.00062,-0.005503
2023-09-15,-0.015011,0.020009,-0.001929,-0.003742,0.005973,0.000256,-0.008845,0.007847,-0.031892,0.002478,0.0063,0.015009,0.000668,-0.013873,-0.005137,0.008066,0.003601,0.009645,0.005668,0.002002
2023-09-18,0.006005,0.006614,-0.008393,0.00778,-0.006288,0.010376,-0.020589,-0.00718,0.006596,0.004797,-0.005732,0.017577,0.008849,0.015487,0.010467,0.010243,0.005569,-0.010627,0.0014,0.002731
2023-09-19,0.013639,0.015908,-0.012651,0.008404,0.006657,0.006195,0.003548,-0.0055,0.010125,-0.01144,0.00017,0.005081,-0.018085,0.026434,-0.019988,0.004297,0.003078,0.014633,0.013523,-0.014858
2023-09-20,0.001167,0.006271,0.014057,-0.010275,0.006562,0.009123,0.000825,0.003721,-0.000494,-0.006797,-0.007335,-0.0013,-0.013777,-0.006677,0.004412,-0.011458,-0.003933,0.014157,-0.003659,-0.00293
2023-09-21,-0.002513,-0.001971,0.005024,-0.008825,0.008736,0.003571,0.002812,0.000375,0.014914,0.006542,0.006176,-0.00518,0.012314,0.020601,-0.003302,-0.009786,0.012533,0.002766,0.004438,0.004218
2023-09-22,0.017762,0.014305,0.033636,0.002034,0.013238,0.001102,-0.000346,0.006693,-0.002091,0.001973,0.017275,-0.011079,0.007426,-0.004706,0.013355,-0.01069,-0.02309,-0.012604,-0.013567,-0.005605
2023-09-25,-0.012534,0.003816,-0.011809,0.003256,-0.007968,0.012838,-0.001523,-0.006276,0.002424,-0.017139,0.004263,-0.007658,-0.001095,0.000627,0.008213,-0.002042,-0.003932,-0.008589,0.008255,-0.008085
2023-09-26,-0.0212,0.018481,-0.007933,-0.004687,0.005491,0.003052,0.000702,0.000977,-0.00298,-0.011926,0.021386,0.015478,-0.001376,-0.002433,0.000446,-0.013263,0.019793,-0.01184,0.011641,-0.000671
2023-09-27,-0.027764,-0.000616,0.009459,-0.009087,0.001441,0.006099,-0.003577,0.002325,-0.018036,0.004805,-0.023575,0.013149,-0.015809,0.007011,-0.021777,-0.009515,0.011793,0.010682,-0.011233,0.014116
2023-09-28,-0.008703,0.003643,0.00131,-0.004514,0.010512,0.000788,0.015596,0.002222,0.011888,0.019665,0.00179,-0.002557,0.010463,0.00881,0.001394,0.007839,-0.004786,-0.012547,0.011738,0.007047
2023-09-29,-0.003213,-0.015809,0.01417,-0.000308,-0.002755,-0.003771,0.00824,0.014684,0.004028,0.001171,0.000165,0.003156,0.005453,-0.015008,0.013753,-0.008482,-0.003789,-0.010125,-0.000339,0.013838
2023-10-02,0.003625,0.004037,-0.012384,0.010048,0.012108,0.003478,-0.010436,0.003037,0.008635,0.004247,0.008548,0.00418,0.011505,-0.004377,0.005274,0.007512,0.005066,-0.010205,-0.022151,0.009907
2023-10-03,0.025556,0.011064,0.007851,-0.013659,0.010538,0.009965,-0.000608,0.024723,-0.012247,0.009071,-0.002703,0.009481,0.017036,0.000617,-0.014979,0.015863,-0.010916,0.016646,-0.007039,-0.010945
2023-10-04,-0.000846,0.009064,-0.000296,-0.000227,0.018192,0.005293,0.009603,0.01538,0.000837,-0.008229,-0.0003,0.016364,0.011699,0.007256,0.014881,0.019428,-0.00097,-0.007292,0.002616,0.004992
2023-10-05,-0.010593,-0.005231,-0.003282,-0.010808,-0.007797,0.002457,-0.005426,0.001367,-0.009929,-0.018685,0.010564,-0.023665,-0.011128,-0.001282,0.002263,0.003772,-0.009134,-0.006386,0.00951,-0.014144
2023-10-06,0.000448,0.016597,-0.007897,-0.001115,-0.000362,0.003258,-0.010227,-0.004012,-0.002676,0.012336,0.012479,0.002586,-0.001461,0.007461,0.028714,-0.000928,0.015757,0.006332,-0.002129,-0.005626
2023-10-09,-0.000753,0.010365,-0.005228,-0.009099,0.002536,-0.008276,-0.008795,0.007024,0.008414,0.002188,-0.003076,-0.006668,-0.010567,0.010399,-0.014223,-0.00411,0.001899,0.007172,-0.000885,0.000599
2023-10-10,0.001535,-0.016969,0.000448,-0.01004,0.00324,0.000827,0.012592,0.008339,-0.004224,0.013119,-0.01741,0.005694,0.001223,-0.002054,-0.015881,-0.005545,-0.011571,-0.007372,-0.018881,0.000796
2023-10-11,-0.006715,-0.021607,-0.018299,-0.003411,0.002613,0.010986,0.007581,0.004557,0.016957,0.012477,0.011945,0.016812,0.014075,-0.002903,-0.011675,0.012668,-0.000251,0.001093,-0.007992,0.009021
2023-10-12,0.003228,0.003876,0.001358,-0.005787,0.005096,0.007141,-0.001948,-0.004364,-0.003511,-0.015937,0.015325,-0.001417,0.009827,0.001859,-0.01004,0.004711,-0.011103,-0.016983,-0.000128,0.013142
2023-10-13,-0.004713,-0.001032,0.013458,0.002082,-0.007963,-0.003873,-0.003379,0.000503,-0.005705,-0.010714,0.015884,-0.007949,0.000768,-0.011192,-0.000932,-0.007363,0.009892,-0.005832,0.0131,-0.001172
2023-10-16,0.00235,-0.014571,0.014445,0.011934,-0.000436,-0.003991,-0.009506,0.009359,-0.00375,-0.014435,-0.002213,-0.012212,-0.002228,0.001658,0.00583,-0.014492,0.002802,-0.000349,0.004368,0.007859
2023-10-17,-0.005198,0.003064,-0.017278,-0.016708,0.008269,0.001231,0.005795,0.011122,-0.013456,-0.011738,-0.006838,0.001958,0.004339,0.001959,-0.006543,0.01602,-0.003025,0.00513,-0.009451,0.001005
2023-10-18,-0.009153,0.011039,-0.010031,-0.014849,-0.003908,-0.006151,-0.007873,-0.001983,-0.005734,-0.00515,0.006597,-0.012607,-0.013751,-0.004689,-0.010207,-0.009232,0.014179,0.000113,-0.005187,-0.007141
2023-10-19,0.001272,0.015937,-0.004002,0.015495,0.007441,0.005775,-0.0073,0.005717,-0.003451,-0.010626,-0.003937,0.009256,-0.022906,-0.014893,0.018809,0.00627,0.001354,-0.003226,0.000326,-0.014828
2023-10-20,-6.3e-05,0.000734,0.008154,-0.00515,-0.013014,-0.001783,-0.00544,0.005866,0.003815,0.013156,-0.01569,-0.000344,-0.00979,0.002296,-0.021754,0.004985,-5.3e-05,-9.8e-05,-0.00096,0.003226
2023-10-23,0.002684,-0.008188,-0.006386,0.008594,-0.005706,-0.021264,-0.016728,-0.006908,0.010746,-0.016473,-0.00482,0.001223,0.010187,0.00672,0.021813,-0.009022,-0.008215,0.016681,0.022331,0.007273
